Date,Close
1/2/2020 16:00:00,93.39
1/3/2020 16:00:00,92.34
1/6/2020 16:00:00,92.56
1/7/2020 16:00:00,92.52
1/8/2020 16:00:00,93.51
1/9/2020 16:00:00,94.57
1/10/2020 16:00:00,94.35
1/13/2020 16:00:00,95.53
1/14/2020 16:00:00,95.08
1/15/2020 16:00:00,95.19
1/16/2020 16:00:00,96.47
1/17/2020 16:00:00,97.12
1/21/2020 16:00:00,97.08
1/22/2020 16:00:00,97.43
1/23/2020 16:00:00,97.89
1/24/2020 16:00:00,97.43
1/27/2020 16:00:00,95.11
1/28/2020 16:00:00,96.93
1/29/2020 16:00:00,97.18
1/30/2020 16:00:00,98.02
1/31/2020 16:00:00,95.33
2/3/2020 16:00:00,96.59
2/4/2020 16:00:00,99.12
2/5/2020 16:00:00,99.7
2/6/2020 16:00:00,100.61
2/7/2020 16:00:00,99.69
2/10/2020 16:00:00,101.04
2/11/2020 16:00:00,100.7
2/12/2020 16:00:00,101.79
2/13/2020 16:00:00,101.52
2/14/2020 16:00:00,101.96
2/18/2020 16:00:00,101.58
2/19/2020 16:00:00,102.79
2/20/2020 16:00:00,101.72
2/21/2020 16:00:00,99.44
2/24/2020 16:00:00,95.33
2/25/2020 16:00:00,92.28
2/26/2020 16:00:00,92.7
2/27/2020 16:00:00,87.7
2/28/2020 16:00:00,88.37
3/2/2020 16:00:00,93.48
3/3/2020 16:00:00,89.93
3/4/2020 16:00:00,93.79
3/5/2020 16:00:00,90.83
3/6/2020 16:00:00,88.91
3/9/2020 16:00:00,82.16
3/10/2020 16:00:00,87.64
3/11/2020 16:00:00,83.5
3/12/2020 16:00:00,75.35
3/13/2020 16:00:00,84.19
3/16/2020 16:00:00,72.56
3/17/2020 16:00:00,77.5
3/18/2020 16:00:00,74.58
3/19/2020 16:00:00,74.85
3/20/2020 16:00:00,71.42
3/23/2020 16:00:00,70.4
3/24/2020 16:00:00,77.61
3/25/2020 16:00:00,77.51
3/26/2020 16:00:00,82.31
3/27/2020 16:00:00,78.59
3/30/2020 16:00:00,81.9
3/31/2020 16:00:00,80.37
4/1/2020 16:00:00,76.54
4/2/2020 16:00:00,78.33
4/3/2020 16:00:00,77.12
4/6/2020 16:00:00,83.7
4/7/2020 16:00:00,82.95
4/8/2020 16:00:00,85.18
4/9/2020 16:00:00,85.2
4/13/2020 16:00:00,85.39
4/14/2020 16:00:00,88.97
4/15/2020 16:00:00,87.03
4/16/2020 16:00:00,88.09
4/17/2020 16:00:00,89.26
4/20/2020 16:00:00,87.83
4/21/2020 16:00:00,84.15
4/22/2020 16:00:00,87.39
4/23/2020 16:00:00,86.79
4/24/2020 16:00:00,88.63
4/27/2020 16:00:00,89.39
4/28/2020 16:00:00,88.2
4/29/2020 16:00:00,91.82
4/30/2020 16:00:00,91.41
5/1/2020 16:00:00,88.9
5/4/2020 16:00:00,90.08
5/5/2020 16:00:00,91.32
5/6/2020 16:00:00,92.03
5/7/2020 16:00:00,93.41
5/8/2020 16:00:00,94.78
5/11/2020 16:00:00,95.41
5/12/2020 16:00:00,93.44
5/13/2020 16:00:00,91.83
5/14/2020 16:00:00,93
5/15/2020 16:00:00,93.47
5/18/2020 16:00:00,95.76
5/19/2020 16:00:00,95.41
5/20/2020 16:00:00,97.5
5/21/2020 16:00:00,96.14
5/22/2020 16:00:00,96.49
5/26/2020 16:00:00,96.39
5/27/2020 16:00:00,96.94
5/28/2020 16:00:00,96.75
5/29/2020 16:00:00,97.97
6/1/2020 16:00:00,97.94
6/2/2020 16:00:00,98.86
6/3/2020 16:00:00,99.63
