Date,Close
8/17/2020 16:00:00,37.97
8/18/2020 16:00:00,37.49
8/19/2020 16:00:00,37.06
8/20/2020 16:00:00,36.26
8/21/2020 16:00:00,36.03
8/24/2020 16:00:00,37.02
8/25/2020 16:00:00,36.5
8/26/2020 16:00:00,35.73
8/27/2020 16:00:00,35.8
8/28/2020 16:00:00,36.44
8/31/2020 16:00:00,35.65
9/1/2020 16:00:00,35.41
9/2/2020 16:00:00,35.24
9/3/2020 16:00:00,34.98
9/4/2020 16:00:00,34.87
9/8/2020 16:00:00,33.6
9/9/2020 16:00:00,33.83
9/10/2020 16:00:00,32.59
9/11/2020 16:00:00,32.62
9/14/2020 16:00:00,32.87
9/15/2020 16:00:00,32.63
9/16/2020 16:00:00,33.94
9/17/2020 16:00:00,33.99
9/18/2020 16:00:00,33.61
9/21/2020 16:00:00,31.97
9/22/2020 16:00:00,31.64
9/23/2020 16:00:00,30.21
9/24/2020 16:00:00,30.2
9/25/2020 16:00:00,30.18
9/28/2020 16:00:00,30.89
9/29/2020 16:00:00,30.04
9/30/2020 16:00:00,29.95
