Date,Close
1/2/2020 16:00:00,63.81
1/3/2020 16:00:00,63.94
1/6/2020 16:00:00,64
1/7/2020 16:00:00,63.91
1/8/2020 16:00:00,63.88
1/9/2020 16:00:00,64.23
1/10/2020 16:00:00,64.4
1/13/2020 16:00:00,64.79
1/14/2020 16:00:00,64.98
1/15/2020 16:00:00,65.89
1/16/2020 16:00:00,66.3
1/17/2020 16:00:00,66.76
1/21/2020 16:00:00,67.37
1/22/2020 16:00:00,67.58
1/23/2020 16:00:00,68.18
1/24/2020 16:00:00,68.36
1/27/2020 16:00:00,68.19
1/28/2020 16:00:00,68.47
1/29/2020 16:00:00,68.65
1/30/2020 16:00:00,69.29
1/31/2020 16:00:00,68.98
2/3/2020 16:00:00,69.2
2/4/2020 16:00:00,68.51
2/5/2020 16:00:00,68.79
2/6/2020 16:00:00,68.81
2/7/2020 16:00:00,68.59
2/10/2020 16:00:00,68.85
2/11/2020 16:00:00,69.1
2/12/2020 16:00:00,69.15
2/13/2020 16:00:00,69.92
2/14/2020 16:00:00,70.39
2/18/2020 16:00:00,70.98
2/19/2020 16:00:00,70.21
2/20/2020 16:00:00,70.46
2/21/2020 16:00:00,70.33
2/24/2020 16:00:00,69.51
2/25/2020 16:00:00,68.05
2/26/2020 16:00:00,67.36
2/27/2020 16:00:00,64.33
2/28/2020 16:00:00,62.18
3/2/2020 16:00:00,65.84
3/3/2020 16:00:00,65.03
3/4/2020 16:00:00,68.72
3/5/2020 16:00:00,67.66
3/6/2020 16:00:00,67.11
3/9/2020 16:00:00,63.46
3/10/2020 16:00:00,64.05
3/11/2020 16:00:00,60.83
3/12/2020 16:00:00,54.69
3/13/2020 16:00:00,57.67
3/16/2020 16:00:00,51.12
3/17/2020 16:00:00,57.66
3/18/2020 16:00:00,55.15
3/19/2020 16:00:00,51.94
3/20/2020 16:00:00,47.82
3/23/2020 16:00:00,44.93
3/24/2020 16:00:00,49.76
3/25/2020 16:00:00,51.03
3/26/2020 16:00:00,55.38
3/27/2020 16:00:00,55.68
3/30/2020 16:00:00,57.74
3/31/2020 16:00:00,55.41
4/1/2020 16:00:00,52.08
4/2/2020 16:00:00,53.71
4/3/2020 16:00:00,51.79
4/6/2020 16:00:00,55.79
4/7/2020 16:00:00,55.09
4/8/2020 16:00:00,58.09
4/9/2020 16:00:00,60.83
4/13/2020 16:00:00,58.9
4/14/2020 16:00:00,60.63
4/15/2020 16:00:00,58.63
4/16/2020 16:00:00,58.64
4/17/2020 16:00:00,60.53
4/20/2020 16:00:00,58.24
4/21/2020 16:00:00,57.28
4/22/2020 16:00:00,58.95
4/23/2020 16:00:00,57.96
4/24/2020 16:00:00,58.32
4/27/2020 16:00:00,58.93
4/28/2020 16:00:00,59.15
4/29/2020 16:00:00,58.61
4/30/2020 16:00:00,57.26
5/1/2020 16:00:00,55.88
5/4/2020 16:00:00,56.3
5/5/2020 16:00:00,56.76
5/6/2020 16:00:00,54.83
5/7/2020 16:00:00,55.05
5/8/2020 16:00:00,56.16
5/11/2020 16:00:00,55.92
5/12/2020 16:00:00,55.43
5/13/2020 16:00:00,54.96
5/14/2020 16:00:00,55.55
5/15/2020 16:00:00,54.81
5/18/2020 16:00:00,57.06
5/19/2020 16:00:00,56.12
5/20/2020 16:00:00,56.43
5/21/2020 16:00:00,55.86
5/22/2020 16:00:00,56.48
5/26/2020 16:00:00,56.85
5/27/2020 16:00:00,57.53
5/28/2020 16:00:00,59.23
5/29/2020 16:00:00,59.69
6/1/2020 16:00:00,60.4
6/2/2020 16:00:00,60.79
6/3/2020 16:00:00,61.52
6/4/2020 16:00:00,60.42
6/5/2020 16:00:00,61.19
6/8/2020 16:00:00,62.83
6/9/2020 16:00:00,61.57
6/10/2020 16:00:00,61.21
6/11/2020 16:00:00,58.82
6/12/2020 16:00:00,58.67
6/15/2020 16:00:00,59.07
6/16/2020 16:00:00,59.34
6/17/2020 16:00:00,59.16
6/18/2020 16:00:00,59.15
6/19/2020 16:00:00,57.49
6/22/2020 16:00:00,57.57
6/23/2020 16:00:00,56.99
6/24/2020 16:00:00,56.47
6/25/2020 16:00:00,55.77
6/26/2020 16:00:00,55.18
6/29/2020 16:00:00,56.22
6/30/2020 16:00:00,56.43
7/1/2020 16:00:00,57.75
7/2/2020 16:00:00,57.9
7/6/2020 16:00:00,57.19
7/7/2020 16:00:00,56.96
7/8/2020 16:00:00,57.47
7/9/2020 16:00:00,56.7
7/10/2020 16:00:00,57.77
7/13/2020 16:00:00,57.83
7/14/2020 16:00:00,58.37
7/15/2020 16:00:00,58.14
7/16/2020 16:00:00,58.88
7/17/2020 16:00:00,60.21
7/20/2020 16:00:00,59.42
7/21/2020 16:00:00,59.69
7/22/2020 16:00:00,60.61
7/23/2020 16:00:00,60.68
7/24/2020 16:00:00,60.28
7/27/2020 16:00:00,59.55
7/28/2020 16:00:00,60.45
7/29/2020 16:00:00,60.73
7/30/2020 16:00:00,60.73
7/31/2020 16:00:00,60.83
8/3/2020 16:00:00,60.17
8/4/2020 16:00:00,60.83
8/5/2020 16:00:00,60.05
8/6/2020 16:00:00,60.4
8/7/2020 16:00:00,61.49
8/10/2020 16:00:00,61.47
8/11/2020 16:00:00,60.14
8/12/2020 16:00:00,61.01
8/13/2020 16:00:00,60.91
8/14/2020 16:00:00,60.38
8/17/2020 16:00:00,60.3
8/18/2020 16:00:00,60.03
8/19/2020 16:00:00,59.85
8/20/2020 16:00:00,59.32
8/21/2020 16:00:00,59.42
8/24/2020 16:00:00,59.94
8/25/2020 16:00:00,59.37
8/26/2020 16:00:00,58.71
8/27/2020 16:00:00,58.9
8/28/2020 16:00:00,59.07
8/31/2020 16:00:00,59.25
9/1/2020 16:00:00,58.57
9/2/2020 16:00:00,60.39
9/3/2020 16:00:00,59.71
9/4/2020 16:00:00,59.37
9/8/2020 16:00:00,59.04
9/9/2020 16:00:00,59.82
9/10/2020 16:00:00,58.79
9/11/2020 16:00:00,58.93
9/14/2020 16:00:00,59.74
9/15/2020 16:00:00,60.14
9/16/2020 16:00:00,60.06
9/17/2020 16:00:00,59.57
9/18/2020 16:00:00,58.52
9/21/2020 16:00:00,57.66
9/22/2020 16:00:00,58.02
9/23/2020 16:00:00,57.13
9/24/2020 16:00:00,57.77
9/25/2020 16:00:00,58.72
9/28/2020 16:00:00,58.87
9/29/2020 16:00:00,58.85
9/30/2020 16:00:00,59.38
