Date,Close
1/2/2020 16:00:00,102.13
1/3/2020 16:00:00,101.24
1/6/2020 16:00:00,101.87
1/7/2020 16:00:00,101.67
1/8/2020 16:00:00,102.33
1/9/2020 16:00:00,102.77
1/10/2020 16:00:00,102.8
1/13/2020 16:00:00,102.44
1/14/2020 16:00:00,103.06
1/15/2020 16:00:00,103.95
1/16/2020 16:00:00,104.49
1/17/2020 16:00:00,104.49
1/21/2020 16:00:00,104.6
1/22/2020 16:00:00,104.73
1/23/2020 16:00:00,104.2
1/24/2020 16:00:00,102.46
1/27/2020 16:00:00,101.68
1/28/2020 16:00:00,102.18
1/29/2020 16:00:00,101.9
1/30/2020 16:00:00,101.16
1/31/2020 16:00:00,99.14
2/3/2020 16:00:00,100.04
2/4/2020 16:00:00,101.8
2/5/2020 16:00:00,103.76
2/6/2020 16:00:00,103.85
2/7/2020 16:00:00,103.04
2/10/2020 16:00:00,103.59
2/11/2020 16:00:00,104.21
2/12/2020 16:00:00,104.34
2/13/2020 16:00:00,103.85
2/14/2020 16:00:00,103.93
2/18/2020 16:00:00,103.56
2/19/2020 16:00:00,104.04
2/20/2020 16:00:00,103.37
2/21/2020 16:00:00,103.43
2/24/2020 16:00:00,100.17
2/25/2020 16:00:00,97.13
2/26/2020 16:00:00,97.12
2/27/2020 16:00:00,93.82
2/28/2020 16:00:00,92.61
3/2/2020 16:00:00,96.95
3/3/2020 16:00:00,94.54
3/4/2020 16:00:00,99.99
3/5/2020 16:00:00,97.67
3/6/2020 16:00:00,97.15
3/9/2020 16:00:00,92.1
3/10/2020 16:00:00,95.26
3/11/2020 16:00:00,91.62
3/12/2020 16:00:00,84.78
3/13/2020 16:00:00,90.66
3/16/2020 16:00:00,81.72
3/17/2020 16:00:00,86.85
3/18/2020 16:00:00,83.97
3/19/2020 16:00:00,82.25
3/20/2020 16:00:00,79.09
3/23/2020 16:00:00,74.62
3/24/2020 16:00:00,80.37
3/25/2020 16:00:00,81.44
3/26/2020 16:00:00,86.85
3/27/2020 16:00:00,84.99
3/30/2020 16:00:00,88.97
3/31/2020 16:00:00,88.58
4/1/2020 16:00:00,85.21
4/2/2020 16:00:00,87.57
4/3/2020 16:00:00,86.78
4/6/2020 16:00:00,91.33
4/7/2020 16:00:00,90.58
