Date,Close
8/13/2020 16:00:00,25.08
8/14/2020 16:00:00,25.18
8/17/2020 16:00:00,24.76
8/18/2020 16:00:00,24.6
8/19/2020 16:00:00,24.59
8/20/2020 16:00:00,24.36
8/21/2020 16:00:00,24.31
8/24/2020 16:00:00,24.89
8/25/2020 16:00:00,24.96
8/26/2020 16:00:00,24.84
8/27/2020 16:00:00,25.26
8/28/2020 16:00:00,25.36
8/31/2020 16:00:00,25.06
9/1/2020 16:00:00,25.13
9/2/2020 16:00:00,25.49
9/3/2020 16:00:00,25.1
9/4/2020 16:00:00,25.29
9/8/2020 16:00:00,24.64
9/9/2020 16:00:00,24.89
9/10/2020 16:00:00,24.54
9/11/2020 16:00:00,24.71
9/14/2020 16:00:00,25.05
9/15/2020 16:00:00,24.71
9/16/2020 16:00:00,24.99
9/17/2020 16:00:00,24.73
9/18/2020 16:00:00,24.68
9/21/2020 16:00:00,23.93
9/22/2020 16:00:00,23.73
9/23/2020 16:00:00,23.2
9/24/2020 16:00:00,23.25
9/25/2020 16:00:00,23.49
9/28/2020 16:00:00,24.05
9/29/2020 16:00:00,23.75
9/30/2020 16:00:00,24.07
