Date,Close
1/2/2020 16:00:00,62.48
1/3/2020 16:00:00,62.38
1/6/2020 16:00:00,62.51
1/7/2020 16:00:00,62.03
1/8/2020 16:00:00,62.26
1/9/2020 16:00:00,62.7
1/10/2020 16:00:00,62.66
1/13/2020 16:00:00,63.07
1/14/2020 16:00:00,63.09
1/15/2020 16:00:00,63.54
1/16/2020 16:00:00,63.71
1/17/2020 16:00:00,63.82
1/21/2020 16:00:00,64.04
1/22/2020 16:00:00,64.09
1/23/2020 16:00:00,64.03
1/24/2020 16:00:00,63.59
1/27/2020 16:00:00,63.39
1/28/2020 16:00:00,63.47
1/29/2020 16:00:00,63.15
1/30/2020 16:00:00,63.9
1/31/2020 16:00:00,63.18
2/3/2020 16:00:00,63.18
2/4/2020 16:00:00,63.56
2/5/2020 16:00:00,64.07
2/6/2020 16:00:00,64.18
2/7/2020 16:00:00,64.26
2/10/2020 16:00:00,64.53
2/11/2020 16:00:00,64.29
2/12/2020 16:00:00,64.26
2/13/2020 16:00:00,64.64
2/14/2020 16:00:00,64.79
2/18/2020 16:00:00,64.56
2/19/2020 16:00:00,64.49
2/20/2020 16:00:00,64.54
2/21/2020 16:00:00,64.65
2/24/2020 16:00:00,63.16
2/25/2020 16:00:00,62.02
2/26/2020 16:00:00,61.67
2/27/2020 16:00:00,59.16
2/28/2020 16:00:00,57.99
3/2/2020 16:00:00,61.09
3/3/2020 16:00:00,60.26
3/4/2020 16:00:00,63.22
3/5/2020 16:00:00,62.03
3/6/2020 16:00:00,61.54
3/9/2020 16:00:00,58.86
3/10/2020 16:00:00,60.55
3/11/2020 16:00:00,57.58
3/12/2020 16:00:00,52.17
3/13/2020 16:00:00,56.61
3/16/2020 16:00:00,52.77
3/17/2020 16:00:00,57.22
3/18/2020 16:00:00,55.75
3/19/2020 16:00:00,53.89
3/20/2020 16:00:00,50.4
3/23/2020 16:00:00,48.63
3/24/2020 16:00:00,51.11
3/25/2020 16:00:00,50.97
3/26/2020 16:00:00,53.76
3/27/2020 16:00:00,53.51
3/30/2020 16:00:00,55.6
3/31/2020 16:00:00,54.47
4/1/2020 16:00:00,53.55
4/2/2020 16:00:00,54.92
4/3/2020 16:00:00,55.35
4/6/2020 16:00:00,57.41
4/7/2020 16:00:00,56.75
4/8/2020 16:00:00,57.59
4/9/2020 16:00:00,58.13
4/13/2020 16:00:00,57.7
4/14/2020 16:00:00,60.15
4/15/2020 16:00:00,59.2
4/16/2020 16:00:00,59.59
4/17/2020 16:00:00,60.5
4/20/2020 16:00:00,59.31
4/21/2020 16:00:00,58.05
4/22/2020 16:00:00,58.61
4/23/2020 16:00:00,58.09
4/24/2020 16:00:00,58.71
4/27/2020 16:00:00,58.88
4/28/2020 16:00:00,59.21
4/29/2020 16:00:00,58.96
4/30/2020 16:00:00,58.26
5/1/2020 16:00:00,57.62
5/4/2020 16:00:00,57.59
5/5/2020 16:00:00,57.64
5/6/2020 16:00:00,57.01
5/7/2020 16:00:00,56.85
5/8/2020 16:00:00,58.12
5/11/2020 16:00:00,58.04
5/12/2020 16:00:00,57.55
5/13/2020 16:00:00,57.03
5/14/2020 16:00:00,56.89
5/15/2020 16:00:00,57.39
5/18/2020 16:00:00,58.3
5/19/2020 16:00:00,57.23
5/20/2020 16:00:00,57.91
5/21/2020 16:00:00,57.27
5/22/2020 16:00:00,57.47
5/26/2020 16:00:00,57.78
5/27/2020 16:00:00,58.65
5/28/2020 16:00:00,59.17
5/29/2020 16:00:00,59.23
6/1/2020 16:00:00,59.64
6/2/2020 16:00:00,59.8
6/3/2020 16:00:00,59.88
6/4/2020 16:00:00,59.59
6/5/2020 16:00:00,60.42
6/8/2020 16:00:00,61.07
6/9/2020 16:00:00,60.57
6/10/2020 16:00:00,60.4
6/11/2020 16:00:00,58.11
6/12/2020 16:00:00,58.12
6/15/2020 16:00:00,58.79
6/16/2020 16:00:00,59.71
6/17/2020 16:00:00,59.62
6/18/2020 16:00:00,59.93
6/19/2020 16:00:00,59.62
6/22/2020 16:00:00,58.99
6/23/2020 16:00:00,58.9
6/24/2020 16:00:00,57.91
6/25/2020 16:00:00,58.32
6/26/2020 16:00:00,57.13
6/29/2020 16:00:00,58.21
6/30/2020 16:00:00,58.64
7/1/2020 16:00:00,58.69
7/2/2020 16:00:00,58.99
7/6/2020 16:00:00,59.28
7/7/2020 16:00:00,59.82
7/8/2020 16:00:00,59.67
7/9/2020 16:00:00,59.2
7/10/2020 16:00:00,60.29
7/13/2020 16:00:00,60.2
7/14/2020 16:00:00,61.08
7/15/2020 16:00:00,61.13
7/16/2020 16:00:00,61.26
7/17/2020 16:00:00,61.59
7/20/2020 16:00:00,60.97
7/21/2020 16:00:00,61.5
7/22/2020 16:00:00,61.99
7/23/2020 16:00:00,62.21
7/24/2020 16:00:00,62.13
7/27/2020 16:00:00,62.44
7/28/2020 16:00:00,62.67
7/29/2020 16:00:00,62.76
7/30/2020 16:00:00,62.76
7/31/2020 16:00:00,62.7
8/3/2020 16:00:00,62.53
8/4/2020 16:00:00,63.31
8/5/2020 16:00:00,63.18
8/6/2020 16:00:00,63.17
8/7/2020 16:00:00,63.51
8/10/2020 16:00:00,63.84
8/11/2020 16:00:00,63.4
8/12/2020 16:00:00,64.22
8/13/2020 16:00:00,64.17
8/14/2020 16:00:00,64.16
8/17/2020 16:00:00,64.52
8/18/2020 16:00:00,64.78
8/19/2020 16:00:00,64.27
8/20/2020 16:00:00,64.14
8/21/2020 16:00:00,64.3
8/24/2020 16:00:00,64.85
8/25/2020 16:00:00,64.71
8/26/2020 16:00:00,64.79
8/27/2020 16:00:00,65.19
8/28/2020 16:00:00,65.77
8/31/2020 16:00:00,65.58
9/1/2020 16:00:00,65.65
9/2/2020 16:00:00,66.84
9/3/2020 16:00:00,65.69
9/4/2020 16:00:00,65.54
9/8/2020 16:00:00,64.16
9/9/2020 16:00:00,65.09
9/10/2020 16:00:00,64.29
9/11/2020 16:00:00,64.65
9/14/2020 16:00:00,65.07
9/15/2020 16:00:00,64.98
9/16/2020 16:00:00,64.69
9/17/2020 16:00:00,64.28
9/18/2020 16:00:00,63.69
9/21/2020 16:00:00,62.83
9/22/2020 16:00:00,63.2
9/23/2020 16:00:00,62.25
9/24/2020 16:00:00,62.71
9/25/2020 16:00:00,63.04
9/28/2020 16:00:00,63.75
9/29/2020 16:00:00,63.33
9/30/2020 16:00:00,64.1
