Date,Close
1/2/2020 16:00:00,54.26
1/3/2020 16:00:00,53.91
1/6/2020 16:00:00,54.63
1/7/2020 16:00:00,54.7
1/8/2020 16:00:00,55.09
1/9/2020 16:00:00,55.38
1/10/2020 16:00:00,55.16
1/13/2020 16:00:00,55.68
1/14/2020 16:00:00,55.54
1/15/2020 16:00:00,55.81
1/16/2020 16:00:00,56.24
1/17/2020 16:00:00,56.68
1/21/2020 16:00:00,56.63
1/22/2020 16:00:00,56.6
1/23/2020 16:00:00,56.37
1/24/2020 16:00:00,55.69
1/27/2020 16:00:00,54.82
1/28/2020 16:00:00,55.45
1/29/2020 16:00:00,55.36
1/30/2020 16:00:00,54.8
1/31/2020 16:00:00,53.91
2/3/2020 16:00:00,54.55
2/4/2020 16:00:00,55.12
2/5/2020 16:00:00,55.21
2/6/2020 16:00:00,55.9
2/7/2020 16:00:00,55.86
2/10/2020 16:00:00,56.19
2/11/2020 16:00:00,56.13
2/12/2020 16:00:00,56.86
2/13/2020 16:00:00,56.87
2/14/2020 16:00:00,56.94
2/18/2020 16:00:00,57.32
2/19/2020 16:00:00,57.58
2/20/2020 16:00:00,56.99
2/21/2020 16:00:00,56.12
2/24/2020 16:00:00,54.24
2/25/2020 16:00:00,52.79
2/26/2020 16:00:00,52.69
2/27/2020 16:00:00,50.61
2/28/2020 16:00:00,50.76
3/2/2020 16:00:00,52.52
3/3/2020 16:00:00,50.79
3/4/2020 16:00:00,52.62
3/5/2020 16:00:00,50.7
3/6/2020 16:00:00,49.82
3/9/2020 16:00:00,46.5
3/10/2020 16:00:00,48.87
3/11/2020 16:00:00,46.77
3/12/2020 16:00:00,42.38
3/13/2020 16:00:00,46.19
3/16/2020 16:00:00,40.98
3/17/2020 16:00:00,42.76
3/18/2020 16:00:00,41.34
3/19/2020 16:00:00,42.08
3/20/2020 16:00:00,40.22
3/23/2020 16:00:00,40.32
3/24/2020 16:00:00,42.8
3/25/2020 16:00:00,42.14
3/26/2020 16:00:00,44.54
3/27/2020 16:00:00,42.76
3/30/2020 16:00:00,44.32
3/31/2020 16:00:00,44.24
4/1/2020 16:00:00,42.48
4/2/2020 16:00:00,43.02
4/3/2020 16:00:00,42.15
4/6/2020 16:00:00,44.93
4/7/2020 16:00:00,45.26
4/8/2020 16:00:00,46.23
4/9/2020 16:00:00,46.57
4/13/2020 16:00:00,46.64
4/14/2020 16:00:00,48.02
4/15/2020 16:00:00,47.57
4/16/2020 16:00:00,47.76
4/17/2020 16:00:00,48.41
4/20/2020 16:00:00,47.97
4/21/2020 16:00:00,46.46
4/22/2020 16:00:00,47.71
4/23/2020 16:00:00,48.05
4/24/2020 16:00:00,48.66
4/27/2020 16:00:00,49.06
4/28/2020 16:00:00,48.17
4/29/2020 16:00:00,50.5
4/30/2020 16:00:00,50.28
5/1/2020 16:00:00,49.58
5/4/2020 16:00:00,49.87
5/5/2020 16:00:00,50.13
5/6/2020 16:00:00,49.99
5/7/2020 16:00:00,50.93
5/8/2020 16:00:00,51.86
5/11/2020 16:00:00,51.89
5/12/2020 16:00:00,50.88
5/13/2020 16:00:00,50.01
5/14/2020 16:00:00,50.55
5/15/2020 16:00:00,51.25
5/18/2020 16:00:00,52.33
5/19/2020 16:00:00,52.32
5/20/2020 16:00:00,53.77
5/21/2020 16:00:00,53.39
5/22/2020 16:00:00,53.71
5/26/2020 16:00:00,53.86
5/27/2020 16:00:00,54.24
5/28/2020 16:00:00,53.73
5/29/2020 16:00:00,54.02
6/1/2020 16:00:00,54.64
6/2/2020 16:00:00,54.86
6/3/2020 16:00:00,55.03
6/4/2020 16:00:00,54.62
6/5/2020 16:00:00,55.51
6/8/2020 16:00:00,56.55
6/9/2020 16:00:00,56.41
6/10/2020 16:00:00,56.24
6/11/2020 16:00:00,53.65
6/12/2020 16:00:00,54.12
6/15/2020 16:00:00,54.99
6/16/2020 16:00:00,55.44
6/17/2020 16:00:00,55.51
6/18/2020 16:00:00,55.69
6/19/2020 16:00:00,55.54
6/22/2020 16:00:00,55.55
6/23/2020 16:00:00,55.91
6/24/2020 16:00:00,54.65
6/25/2020 16:00:00,54.89
6/26/2020 16:00:00,52.47
6/29/2020 16:00:00,53.44
6/30/2020 16:00:00,54.04
7/1/2020 16:00:00,55.38
7/2/2020 16:00:00,55.2
7/6/2020 16:00:00,56.31
7/7/2020 16:00:00,56.15
7/8/2020 16:00:00,56.65
7/9/2020 16:00:00,56.72
7/10/2020 16:00:00,57.7
7/13/2020 16:00:00,56.54
7/14/2020 16:00:00,57.1
7/15/2020 16:00:00,57.44
7/16/2020 16:00:00,57.54
7/17/2020 16:00:00,57.41
7/20/2020 16:00:00,58.1
7/21/2020 16:00:00,57.82
7/22/2020 16:00:00,57.88
7/23/2020 16:00:00,56.94
7/24/2020 16:00:00,56.85
7/27/2020 16:00:00,57.24
7/28/2020 16:00:00,56.65
7/29/2020 16:00:00,57.17
7/30/2020 16:00:00,57.33
7/31/2020 16:00:00,58.13
8/3/2020 16:00:00,58.18
8/4/2020 16:00:00,58.55
8/5/2020 16:00:00,58.46
8/6/2020 16:00:00,60
8/7/2020 16:00:00,59.93
8/10/2020 16:00:00,59.73
8/11/2020 16:00:00,58.84
8/12/2020 16:00:00,59.54
8/13/2020 16:00:00,59.84
8/14/2020 16:00:00,59.83
8/17/2020 16:00:00,59.9
8/18/2020 16:00:00,60.44
8/19/2020 16:00:00,60.27
8/20/2020 16:00:00,61.02
8/21/2020 16:00:00,60.75
8/24/2020 16:00:00,61.49
8/25/2020 16:00:00,62.07
8/26/2020 16:00:00,64.19
8/27/2020 16:00:00,63.41
8/28/2020 16:00:00,63.56
8/31/2020 16:00:00,63.26
9/1/2020 16:00:00,63.78
9/2/2020 16:00:00,65.14
9/3/2020 16:00:00,62.93
9/4/2020 16:00:00,61.78
9/8/2020 16:00:00,60.15
9/9/2020 16:00:00,60.87
9/10/2020 16:00:00,59.97
9/11/2020 16:00:00,59.78
9/14/2020 16:00:00,60.01
9/15/2020 16:00:00,61.08
9/16/2020 16:00:00,60.42
9/17/2020 16:00:00,59.31
9/18/2020 16:00:00,58.74
9/21/2020 16:00:00,57.93
9/22/2020 16:00:00,59.05
9/23/2020 16:00:00,57.64
9/24/2020 16:00:00,57.75
9/25/2020 16:00:00,58.52
9/28/2020 16:00:00,59.3
9/29/2020 16:00:00,59.36
9/30/2020 16:00:00,59.4
