Date,Close
5/19/2020 16:00:00,62.57
5/20/2020 16:00:00,63.74
5/21/2020 16:00:00,63.89
5/22/2020 16:00:00,63.84
5/26/2020 16:00:00,66.52
5/27/2020 16:00:00,68.74
5/28/2020 16:00:00,68.09
5/29/2020 16:00:00,67.67
6/1/2020 16:00:00,67.82
6/2/2020 16:00:00,68.7
6/3/2020 16:00:00,71.38
6/4/2020 16:00:00,72.14
6/5/2020 16:00:00,74.79
6/8/2020 16:00:00,76.29
6/9/2020 16:00:00,74.39
6/10/2020 16:00:00,72.61
6/11/2020 16:00:00,67.51
6/12/2020 16:00:00,68.82
6/15/2020 16:00:00,69.5
6/16/2020 16:00:00,70.86
6/17/2020 16:00:00,70.35
6/18/2020 16:00:00,70.09
6/19/2020 16:00:00,69.23
6/22/2020 16:00:00,69.04
6/23/2020 16:00:00,69.05
6/24/2020 16:00:00,66.65
6/25/2020 16:00:00,67.39
6/26/2020 16:00:00,66.14
6/29/2020 16:00:00,68.31
6/30/2020 16:00:00,68.7
7/1/2020 16:00:00,68.39
7/2/2020 16:00:00,68.98
7/6/2020 16:00:00,69.97
7/7/2020 16:00:00,68.63
7/8/2020 16:00:00,68.63
7/9/2020 16:00:00,67.14
7/10/2020 16:00:00,68.01
7/13/2020 16:00:00,68.29
7/14/2020 16:00:00,69.77
7/15/2020 16:00:00,71.55
7/16/2020 16:00:00,71.57
7/17/2020 16:00:00,72
7/20/2020 16:00:00,71.12
7/21/2020 16:00:00,72.06
7/22/2020 16:00:00,72.64
7/23/2020 16:00:00,72.42
7/24/2020 16:00:00,71.84
7/27/2020 16:00:00,72.14
7/28/2020 16:00:00,71.64
7/29/2020 16:00:00,72.73
7/30/2020 16:00:00,72
7/31/2020 16:00:00,71.73
8/3/2020 16:00:00,72.03
8/4/2020 16:00:00,72.21
8/5/2020 16:00:00,73.59
8/6/2020 16:00:00,73.87
8/7/2020 16:00:00,75.13
8/10/2020 16:00:00,76.98
8/11/2020 16:00:00,77.39
8/12/2020 16:00:00,77.64
8/13/2020 16:00:00,77.23
8/14/2020 16:00:00,77.53
8/17/2020 16:00:00,77.17
8/18/2020 16:00:00,76.75
8/19/2020 16:00:00,76.55
8/20/2020 16:00:00,76.14
8/21/2020 16:00:00,76.45
8/24/2020 16:00:00,77.83
8/25/2020 16:00:00,77.73
8/26/2020 16:00:00,77.77
8/27/2020 16:00:00,78.05
8/28/2020 16:00:00,78.79
8/31/2020 16:00:00,77.81
9/1/2020 16:00:00,78.6
9/2/2020 16:00:00,79.9
9/3/2020 16:00:00,77.66
9/4/2020 16:00:00,77.84
9/8/2020 16:00:00,76.38
9/9/2020 16:00:00,77.56
9/10/2020 16:00:00,76.57
9/11/2020 16:00:00,77.61
9/14/2020 16:00:00,78.66
9/15/2020 16:00:00,78.71
9/16/2020 16:00:00,79.51
9/17/2020 16:00:00,79.67
9/18/2020 16:00:00,78.78
9/21/2020 16:00:00,75.87
9/22/2020 16:00:00,76.62
9/23/2020 16:00:00,75.25
9/24/2020 16:00:00,75.36
9/25/2020 16:00:00,76.49
9/28/2020 16:00:00,77.87
9/29/2020 16:00:00,77.18
9/30/2020 16:00:00,76.98
