Date,Close
1/2/2020 16:00:00,60.7
1/3/2020 16:00:00,59.72
1/6/2020 16:00:00,59.46
1/7/2020 16:00:00,59.39
1/8/2020 16:00:00,59.6
1/9/2020 16:00:00,59.82
1/10/2020 16:00:00,59.58
1/13/2020 16:00:00,60.35
1/14/2020 16:00:00,60.1
1/15/2020 16:00:00,60.51
1/16/2020 16:00:00,60.87
1/17/2020 16:00:00,61.14
1/21/2020 16:00:00,60.48
1/22/2020 16:00:00,60.24
1/23/2020 16:00:00,60.17
1/24/2020 16:00:00,59.74
1/27/2020 16:00:00,58.45
1/28/2020 16:00:00,59.11
1/29/2020 16:00:00,59.3
1/30/2020 16:00:00,58.93
1/31/2020 16:00:00,57.63
2/3/2020 16:00:00,58.84
2/4/2020 16:00:00,59.88
2/5/2020 16:00:00,60.99
2/6/2020 16:00:00,60.96
2/7/2020 16:00:00,60.09
2/10/2020 16:00:00,60.06
2/11/2020 16:00:00,60.39
2/12/2020 16:00:00,60.72
2/13/2020 16:00:00,60.5
2/14/2020 16:00:00,60.51
2/18/2020 16:00:00,60.36
2/19/2020 16:00:00,60.52
2/20/2020 16:00:00,60.62
2/21/2020 16:00:00,60.34
2/24/2020 16:00:00,58.64
2/25/2020 16:00:00,56.11
2/26/2020 16:00:00,55.92
2/27/2020 16:00:00,53.3
2/28/2020 16:00:00,52.72
3/2/2020 16:00:00,54.98
3/3/2020 16:00:00,54.5
3/4/2020 16:00:00,56.76
3/5/2020 16:00:00,54.96
3/6/2020 16:00:00,53.53
3/9/2020 16:00:00,48.52
3/10/2020 16:00:00,50.49
3/11/2020 16:00:00,48.09
3/12/2020 16:00:00,43.46
3/13/2020 16:00:00,46.51
3/16/2020 16:00:00,41.39
3/17/2020 16:00:00,43.95
3/18/2020 16:00:00,41.14
3/19/2020 16:00:00,42.19
3/20/2020 16:00:00,40.68
3/23/2020 16:00:00,38.35
3/24/2020 16:00:00,42.86
3/25/2020 16:00:00,43.86
3/26/2020 16:00:00,45.92
3/27/2020 16:00:00,44.26
3/30/2020 16:00:00,45.67
3/31/2020 16:00:00,45.04
4/1/2020 16:00:00,43.01
4/2/2020 16:00:00,43.66
4/3/2020 16:00:00,42.61
4/6/2020 16:00:00,45.78
4/7/2020 16:00:00,47
4/8/2020 16:00:00,49.3
4/9/2020 16:00:00,51.42
4/13/2020 16:00:00,50.29
4/14/2020 16:00:00,50.94
4/15/2020 16:00:00,48.6
4/16/2020 16:00:00,48.32
4/17/2020 16:00:00,50.26
4/20/2020 16:00:00,49.02
4/21/2020 16:00:00,47.81
4/22/2020 16:00:00,48.75
4/23/2020 16:00:00,49.09
4/24/2020 16:00:00,49.86
4/27/2020 16:00:00,51.19
4/28/2020 16:00:00,52.14
4/29/2020 16:00:00,53.47
4/30/2020 16:00:00,51.88
5/1/2020 16:00:00,50.79
5/4/2020 16:00:00,50.97
5/5/2020 16:00:00,51.1
5/6/2020 16:00:00,50.22
5/7/2020 16:00:00,51.25
5/8/2020 16:00:00,52.48
5/11/2020 16:00:00,51.68
5/12/2020 16:00:00,50.89
5/13/2020 16:00:00,49.82
5/14/2020 16:00:00,50.43
5/15/2020 16:00:00,50.87
5/18/2020 16:00:00,53.19
5/19/2020 16:00:00,52.68
5/20/2020 16:00:00,53.52
5/21/2020 16:00:00,53.01
5/22/2020 16:00:00,52.93
5/26/2020 16:00:00,54.38
5/27/2020 16:00:00,54.93
5/28/2020 16:00:00,55.44
5/29/2020 16:00:00,55.45
6/1/2020 16:00:00,55.83
6/2/2020 16:00:00,56.84
6/3/2020 16:00:00,58.13
6/4/2020 16:00:00,58.34
6/5/2020 16:00:00,59.83
6/8/2020 16:00:00,59.91
6/9/2020 16:00:00,59.18
6/10/2020 16:00:00,58.51
6/11/2020 16:00:00,53.99
6/12/2020 16:00:00,55.04
6/15/2020 16:00:00,55.62
6/16/2020 16:00:00,56.78
6/17/2020 16:00:00,56.31
6/18/2020 16:00:00,56.35
6/19/2020 16:00:00,56.18
6/22/2020 16:00:00,56.08
6/23/2020 16:00:00,56.21
6/24/2020 16:00:00,54.57
6/25/2020 16:00:00,55.25
6/26/2020 16:00:00,54.49
6/29/2020 16:00:00,55.55
6/30/2020 16:00:00,56.35
7/1/2020 16:00:00,56.47
